t,x,v,a,id,lane,oldLane,pos,event,Vehicle
38,27.59,33.33348077729532,0.00035631455428456404,603,6,0,27.59,enter lane 6,car
39,1005.7,33.57378130040435,0.009575974364706707,300,6,-1,1005.7,timer,electric car
39,942.62,33.467611134555355,0.005851641613230998,600,0,-1,942.62,timer,electric car
39,890.29,33.39027869527794,0.002667775352527468,0,3,-1,890.29,timer,car
39,767.94,35.921892899721875,-0.03222186186213416,601,6,-1,767.94,timer,car
39,642.69,33.39135597398426,0.003809261553995095,301,6,-1,642.69,timer,HGV
39,606.54,36.06316167998334,-0.03515555696974838,1,0,-1,606.54,timer,car
39,316.81,36.254776445232686,-0.031525398192590315,602,6,-1,316.81,timer,electric car
39,282.05,33.35183204969431,0.004373253210403055,302,6,-1,282.05,timer,electric car
39,154.65,36.33024021884293,-0.00622289080015463,2,0,-1,154.65,timer,car
39,61.42,34.33348077729532,1,603,6,0,61.42,timer,car
40,1039.28,33.58335727476906,0.009575974364706707,300,6,-1,1039.28,timer,electric car
40,976.09,33.47346277616859,0.005851641613230998,600,0,-1,976.09,timer,electric car
40,923.68,33.39294647063047,0.002667775352527468,0,3,-1,923.68,timer,car
40,803.85,35.88967103785974,-0.03222186186213416,601,6,-1,803.85,timer,car
40,676.08,33.39516523553826,0.003809261553995095,301,6,-1,676.08,timer,HGV
40,642.59,36.02800612301359,-0.03515555696974838,1,0,-1,642.59,timer,car
40,353.05,36.22009850722083,-0.03783047783110838,602,6,-1,353.05,timer,electric car
40,315.4,33.356463771428544,0.004890190258064036,302,6,-1,315.4,timer,electric car
40,190.98,36.3209058826427,-0.01244578160030926,2,0,-1,190.98,timer,car
40,96.25,35.33348077729532,1,603,6,0,96.25,timer,car
41,132.08,36.33348077729532,1,603,6,0,132.08,leave lane 0,car
41,132.08,36.33348077729532,0,603,6,-1,132.08,done change slow,car
41,1072.87,33.592933249133765,0.009575974364706707,300,6,-1,1072.87,timer,electric car
41,1009.57,33.47931441778182,0.005851641613230998,600,0,-1,1009.57,timer,electric car
41,957.07,33.395614245983,0.002667775352527468,0,3,-1,957.07,timer,car
41,839.72,35.85744917599761,-0.03222186186213416,601,6,-1,839.72,timer,car
41,709.48,33.398974497092254,0.003809261553995095,301,6,-1,709.48,timer,HGV
41,678.6,35.99285056604384,-0.03515555696974838,1,0,-1,678.6,timer,car
41,389.25,36.179115489570464,-0.04413555746962644,602,6,-1,389.25,timer,electric car
41,348.76,33.36161243021044,0.005407127305725018,302,6,-1,348.76,timer,electric car
41,227.29,36.30534865564231,-0.01866867240046389,2,0,-1,227.29,timer,car
41,132.08,36.33348077729532,0,603,6,-1,132.08,timer,car
42,1106.47,33.60250922349847,0.009575974364706707,300,6,-1,1106.47,timer,electric car
42,1043.05,33.485166059395056,0.005851641613230998,600,0,-1,1043.05,timer,electric car
42,990.47,33.398282021335525,0.002667775352527468,0,3,-1,990.47,timer,car
42,875.56,35.825227314135475,-0.03222186186213416,601,6,-1,875.56,timer,car
42,742.88,33.40278375864625,0.003809261553995095,301,6,-1,742.88,timer,HGV
42,714.58,35.957695009074094,-0.03515555696974838,1,0,-1,714.58,timer,car
42,425.4,36.131828653297504,-0.05031453551537415,602,6,-1,425.4,timer,electric car
42,382.12,33.36727802604,0.005924064353385999,302,6,-1,382.12,timer,electric car
42,263.58,36.28356853784177,-0.02489156320061852,2,0,-1,263.58,timer,car
42,168.41,36.33227217413762,-0.0024172063154037364,603,6,-1,168.41,timer,car
42.21656640654163,0,33.333333333333336,0,303,-1,-1,0,start,car
42.21656640654163,0,33.333333333333336,0,303,6,-1,0,enter lane,car
43,1140.08,33.61208519786318,0.009575974364706707,300,6,-1,1140.08,timer,electric car
43,1076.54,33.49101770100829,0.005851641613230998,600,0,-1,1076.54,timer,electric car
43,1023.87,33.40094979668805,0.002667775352527468,0,3,-1,1023.87,timer,car
43,911.37,35.793005452273334,-0.03222186186213416,601,6,-1,911.37,timer,car
43,776.28,33.40659302020025,0.003809261553995095,301,6,-1,776.28,timer,HGV
43,750.52,35.922539452104346,-0.03515555696974838,1,0,-1,750.52,timer,car
43,461.5,36.081514117782135,-0.05031453551537415,602,6,-1,461.5,timer,electric car
43,415.5,33.37341921763739,0.006234260794791435,302,6,-1,415.5,timer,electric car
43,299.85,36.25556552924107,-0.031114454000773152,2,0,-1,299.85,timer,car
43,204.74,36.328646364664515,-0.004834412630807473,603,6,-1,204.74,timer,car
43,26.11,33.33356338429176,0.0005872889810855592,303,6,-1,26.11,timer,car
43.88076500463458,0,33.333333333333336,0,3,-1,-1,0,start,car
43.88076500463458,0,33.333333333333336,0,3,3,-1,0,enter lane,car
44,1173.7,33.62166117222789,0.009575974364706707,300,6,-1,1173.7,timer,electric car
44,1110.03,33.49686934262152,0.005851641613230998,600,0,-1,1110.03,timer,electric car
44,1057.27,33.40361757204058,0.002667775352527468,0,3,-1,1057.27,timer,car
44,947.15,35.7607835904112,-0.03222186186213416,601,6,-1,947.15,timer,car
44,809.69,33.410402281754244,0.003809261553995095,301,6,-1,809.69,timer,HGV
44,786.42,35.8873838951346,-0.03515555696974838,1,0,-1,786.42,timer,car
44,497.56,36.03119958226676,-0.05031453551537415,602,6,-1,497.56,timer,electric car
44,448.88,33.37965347843218,0.006234260794791435,302,6,-1,448.88,timer,electric car
44,336.09,36.221339629840216,-0.037337344800927784,2,0,-1,336.09,timer,car
44,241.07,36.32260334887601,-0.00725161894621121,603,6,-1,241.07,timer,car
44,59.44,33.33452549060643,0.0013369236482601511,303,6,-1,59.44,timer,car
44,3.97,33.333335387214525,3.4450979512683004e-05,3,3,-1,3.97,timer,car
44,3.97,33.333335387214525,3.4450979512683004e-05,3,3,-1,3.97,change slow,car
44,3.97,33.333335387214525,3.4450979512683004e-05,3,0,3,3.97,enter lane 0,car
45,1207.33,33.631237146592596,0.009575974364706707,300,6,-1,1207.33,timer,electric car
45,1143.53,33.502720984234756,0.005851641613230998,600,0,-1,1143.53,timer,electric car
45,1090.67,33.40628534739311,0.002667775352527468,0,3,-1,1090.67,timer,car
45,982.89,35.72856172854907,-0.03222186186213416,601,6,-1,982.89,timer,car
45,843.1,33.41421154330824,0.003809261553995095,301,6,-1,843.1,timer,HGV
45,822.29,35.85222833816485,-0.03515555696974838,1,0,-1,822.29,timer,car
45,533.57,35.98088504675138,-0.05031453551537415,602,6,-1,533.57,timer,electric car
45,482.26,33.38588773922697,0.006234260794791435,302,6,-1,482.26,timer,electric car
45,372.29,36.18089083963921,-0.043560235601082416,2,0,-1,372.29,timer,car
45,277.39,36.314143126772095,-0.009668825261614946,603,6,-1,277.39,timer,car
45,92.78,33.33623723158828,0.002086558315434743,303,6,-1,92.78,timer,car
45,37.8,34.333335387214525,1,3,0,3,37.8,timer,car
45.589987856834924,0,33.333333333333336,0,604,-1,-1,0,start,car
45.589987856834924,0,33.333333333333336,0,604,0,-1,0,enter lane,car
46,1240.97,33.640813120957304,0.009575974364706707,300,6,-1,1240.97,timer,electric car
46,1177.04,33.50857262584799,0.005851641613230998,600,0,-1,1177.04,timer,electric car
46,1124.08,33.408953122745636,0.002667775352527468,0,3,-1,1124.08,timer,car
46,1018.6,35.696339866686934,-0.03222186186213416,601,6,-1,1018.6,timer,car
46,876.52,33.41802080486224,0.003809261553995095,301,6,-1,876.52,timer,HGV
46,858.13,35.8170727811951,-0.03515555696974838,1,0,-1,858.13,timer,car
46,569.53,35.930570511236006,-0.05031453551537415,602,6,-1,569.53,timer,electric car
46,515.65,33.392122000021764,0.006234260794791435,302,6,-1,515.65,timer,electric car
46,408.45,36.134219158638054,-0.04978312640123704,2,0,-1,408.45,timer,car
46,313.7,36.30326569835278,-0.012086031577018682,603,6,-1,313.7,timer,car
46,126.12,33.3386986072373,0.002836192982609335,303,6,-1,126.12,timer,car
46,72.63,35.333335387214525,1.0,3,0,3,72.63,timer,car
46,13.67,33.33336066985459,0.00013334493483712682,604,0,-1,13.67,timer,car
47,108.46,36.333335387214525,1.0,3,0,3,108.46,leave lane 3,car
47,108.46,36.333335387214525,0,3,0,-1,108.46,done change slow,car
47,1274.62,33.65038909532201,0.009575974364706707,300,6,-1,1274.62,timer,electric car
47,1210.55,33.51442426746122,0.005851641613230998,600,0,-1,1210.55,timer,electric car
47,1157.49,33.411620898098164,0.002667775352527468,0,3,-1,1157.49,timer,car
47,1054.28,35.6641180048248,-0.03222186186213416,601,6,-1,1054.28,timer,car
47,909.94,33.421830066416234,0.003809261553995095,301,6,-1,909.94,timer,HGV
47,893.93,35.78191722422535,-0.03515555696974838,1,0,-1,893.93,timer,car
47,605.44,35.88025597572063,-0.05031453551537415,602,6,-1,605.44,timer,electric car
47,549.05,33.398356260816556,0.006234260794791435,302,6,-1,549.05,timer,electric car
47,444.56,36.084374114473356,-0.04984535530923859,2,0,-1,444.56,timer,car
47,350.0,36.28997106361806,-0.014503237892422418,603,6,-1,350.0,timer,car
47,159.46,33.34190961755349,0.003585827649783927,303,6,-1,159.46,timer,car
47,108.46,36.333335387214525,0,3,0,-1,108.46,timer,car
47,47.0,33.333656625747494,0.00045856685096813373,604,0,-1,47.0,timer,car
48,1308.28,33.65996506968672,0.009575974364706707,300,6,-1,1308.28,timer,electric car
48,1244.07,33.520275909074456,0.005851641613230998,600,0,-1,1244.07,timer,electric car
48,1190.9,33.41428867345069,0.002667775352527468,0,3,-1,1190.9,timer,car
48,1089.93,35.63189614296267,-0.03222186186213416,601,6,-1,1089.93,timer,car
48,943.36,33.42563932797023,0.003809261553995095,301,6,-1,943.36,timer,HGV
48,929.69,35.746761667255605,-0.03515555696974838,1,0,-1,929.69,timer,car
48,641.3,35.82994144020525,-0.05031453551537415,602,6,-1,641.3,timer,electric car
48,582.45,33.40459052161135,0.006234260794791435,302,6,-1,582.45,timer,electric car
48,480.62,36.03452875916412,-0.04984535530923859,2,0,-1,480.62,timer,car
48,386.28,36.27425922256794,-0.016920444207826155,603,6,-1,386.28,timer,car
48,192.8,33.34587026253686,0.004335462316958519,303,6,-1,192.8,timer,car
48,144.79,36.331728873579095,-0.0032130272708595633,3,0,-1,144.79,timer,car
48,80.33,33.334277803556525,0.0007837887670991406,604,0,-1,80.33,timer,car
49,1341.94,33.66954104405143,0.009575974364706707,300,6,-1,1341.94,timer,electric car
49,1277.59,33.52612755068769,0.005851641613230998,600,0,-1,1277.59,timer,electric car
49,1224.32,33.41695644880322,0.002667775352527468,0,3,-1,1224.32,timer,car
49,1125.55,35.59967428110053,-0.03222186186213416,601,6,-1,1125.55,timer,car
49,976.79,33.42944858952423,0.003809261553995095,301,6,-1,976.79,timer,HGV
49,965.42,35.71160611028586,-0.03515555696974838,1,0,-1,965.42,timer,car
49,677.1,35.77962690468988,-0.05031453551537415,602,6,-1,677.1,timer,electric car
49,615.86,33.41082478240614,0.006234260794791435,302,6,-1,615.86,timer,electric car
49,516.63,35.98468340385488,-0.04984535530923859,2,0,-1,516.63,timer,car
49,422.55,36.256130175202415,-0.01933765052322989,603,6,-1,422.55,timer,car
49,226.15,33.35058054218741,0.005085096984133112,303,6,-1,226.15,timer,car
49,181.12,36.326909332672805,-0.006426054541719127,3,0,-1,181.12,timer,car
49,113.66,33.33522420328169,0.0011090106832301475,604,0,-1,113.66,timer,car
50,1375.61,33.679117018416136,0.009575974364706707,300,6,-1,1375.61,timer,electric car
50,1311.12,33.53197919230092,0.005851641613230998,600,0,-1,1311.12,timer,electric car
50,1257.74,33.41962422415575,0.002667775352527468,0,3,-1,1257.74,timer,car
50,1161.13,35.5674524192384,-0.03222186186213416,601,6,-1,1161.13,timer,car
50,1010.22,33.433257851078224,0.003809261553995095,301,6,-1,1010.22,timer,HGV
